m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
-181.7643,21.9263,181.7643,213.7988,-498.6986,25.465,498.6986,531.8164,14.6328,33.0699,29.096,72.4847,0
-178.2175,21.4988,178.2175,215.8171,-448.1126,18.9771,448.1126,481.2549,42.352,25.4659,42.352,87.3545,0
-172.9862,22.8408,172.9862,209.9565,-413.8368,23.6148,413.8368,451.4712,8.9914,54.9035,48.5153,118.6639,0
-166.6017,15.9167,166.6017,196.8757,-362.9758,36.3629,362.9758,417.5605,22.8659,40.303,37.7448,98.2778,0
-145.5085,23.9759,145.5085,185.9135,-322.2592,23.9834,322.2592,352.814,5.2967,45.5258,38.5004,87.156,0
-113.4097,17.8613,113.4097,152.5088,-279.8476,19.1693,279.8476,314.7893,19.7996,51.9465,48.9009,112.1045,0
-110.0145,26.4437,110.0145,148.63,-259.6088,30.8532,259.6088,315.1765,-1.1652,51.0085,42.3091,104.1833,0
-103.7329,20.0509,103.7329,139.2238,-216.6315,19.2594,216.6315,248.178,33.6299,46.8181,46.1769,120.3722,0
-91.4622,23.5068,91.4622,136.1478,-190.0249,21.808,190.0249,223.218,3.2467,43.642,34.0364,119.351,0
-83.0602,18.334,83.0602,108.6761,-152.8177,22.9137,152.8177,189.3561,11.931,39.2888,36.6105,64.2505,1
-77.6141,19.5677,77.6141,110.2678,-128.4167,23.8093,128.4167,171.4905,-6.9387,79.4097,70.2919,127.2365,1
-61.4879,24.7926,61.4879,104.9679,-106.1794,23.7574,106.1794,143.4803,8.5727,43.0184,34.916,97.9034,1
-55.0013,15.9854,55.0013,79.7799,-94.5209,30.2424,94.5209,153.4692,14.8031,74.0018,54.5039,165.7455,1
-37.6884,18.3226,37.6884,66.1477,-66.3292,21.7198,66.3292,114.3165,7.1038,59.2541,50.3249,111.2939,1
-34.6885,28.7962,35.4493,103.8934,-47.874,77.8413,75.6434,187.9078,-16.323,54.4795,44.133,111.0088,1
-20.52,49.0445,42.5235,110.1802,-28.6073,42.0963,39.8889,96.4839,-3.3188,60.0265,49.5964,122.8757,1
-137.3574,85.5901,138.4747,301.207,-87.3858,59.2664,93.7019,183.1681,20.2471,69.5835,60.3571,143.5876,1
-139.1613,128.6607,173.1616,288.2949,-44.0372,97.5827,94.6046,173.2539,-8.9057,165.5155,139.8561,364.0322,1
-100.4057,203.0721,189.7753,464.1366,-14.7625,152.6913,119.6425,304.754,-245.6837,186.2635,260.8069,504.2844,1
14.3616,166.9505,137.6227,395.9529,146.6951,118.9369,166.0649,315.7928,-118.5111,141.9673,143.3954,447.55,1
696.3088,387.9859,696.3088,1475.826,518.719,285.3289,518.719,976.6449,-96.267,150.6562,139.1741,386.4015,1
1644.9858,243.8516,1644.9858,1938.4052,1726.5203,228.1157,1726.5203,1996.7534,-62.3695,308.6371,270.9678,681.5739,1
1558.548,112.8925,1558.548,1753.7109,1451.4113,105.1338,1451.4113,1633.158,-17.3834,175.3264,150.4601,311.6394,1
1212.271,87.8103,1212.271,1364.073,1128.9382,81.7769,1128.9382,1270.3049,-24.5869,67.4645,61.0448,134.5345,1
942.9299,68.3019,942.9299,1061.0042,878.1121,63.605,878.1121,988.0701,12.7512,116.9461,96.7549,217.7292,1
733.4306,53.1283,733.4306,825.2717,683.0131,49.4764,683.0131,768.5413,17.3227,113.9856,92.3243,227.1334,1
216.9595,339.2013,337.5056,641.9136,531.2615,38.4829,531.2615,597.7869,-134.6133,115.6319,143.0237,317.8378,1
-439.5845,347.3785,461.214,1070.1121,413.2257,29.9314,413.2257,464.9705,-54.7228,71.3884,66.639,196.4005,1
-651.3359,342.111,651.3359,1320.426,321.4149,23.2826,321.4149,361.6631,-37.7566,95.1864,88.0867,191.2942,1
-927.033,215.4851,927.033,1295.4006,250.0029,18.1089,250.0029,281.3088,45.1887,112.1955,103.1125,227.8206,1
-1064.4969,220.5686,1064.4969,1482.2095,194.457,14.0855,194.457,218.8074,76.3991,93.3861,97.0956,247.3525,1
-1021.7469,334.3577,1021.7469,1568.7678,-79.6859,260.3672,235.5156,580.9675,73.5661,67.2821,80.862,214.2521,1
-946.4478,192.9596,946.4478,1235.4678,-924.2491,258.5291,924.2491,1276.8347,103.1568,144.4527,134.5081,401.1744,1
-822.5361,200.398,822.5361,1184.6477,-1100.917,198.2146,1100.917,1478.5637,85.0089,91.1819,110.75,191.2721,1
-808.902,244.1676,808.902,1171.2451,-1412.5344,166.0196,1412.5344,1646.6531,80.8829,92.9,90.6568,347.6376,1
-577.8561,196.8007,578.2294,811.078,-1482.1898,228.7796,1482.1898,1806.5393,88.0425,141.8199,143.5177,321.1986,1
-408.857,192.4227,408.857,770.2972,-1316.1455,232.2606,1316.1455,1731.2007,55.2634,62.9738,70.8351,171.1013,1
-491.6112,125.9268,491.6112,681.3894,-1356.6385,142.1182,1356.6385,1683.1118,87.636,89.4956,102.8474,247.6117,1
-259.8036,187.2316,259.8036,640.0811,-1121.0964,175.1215,1121.0964,1438.868,40.364,96.3959,83.1916,237.7775,1
-243.9765,210.9621,260.4182,622.7903,-1212.3719,196.9308,1212.3719,1462.2003,42.3314,87.5012,75.4469,229.4597,1
-114.0916,187.3245,183.3536,442.4761,-1118.6255,111.3868,1118.6255,1342.8073,59.0876,102.2436,94.811,256.0895,1
-132.9469,197.8958,176.6605,526.0055,-874.3675,135.3968,874.3675,1073.5137,51.1271,98.6368,93.4719,251.6489,1
-14.263,60.5174,52.9318,109.3112,-636.5452,170.5767,636.5452,868.3198,8.0178,60.5887,44.2732,158.8373,1
35.4838,160.921,140.8923,278.9398,-522.6284,144.233,522.6284,708.4489,44.2856,67.7771,68.7961,141.6265,1
123.8759,227.9424,207.3857,569.3026,-403.3125,146.601,403.3125,594.3667,7.0627,88.2695,71.8561,164.7274,1
79.5979,149.3818,127.3526,526.1686,-334.5046,128.8766,334.5046,475.5626,1.41,104.1649,91.8071,178.2563,1
141.7516,351.4899,323.1938,734.3259,-129.8648,278.0827,254.5236,521.2809,-8.4992,99.4768,79.3628,224.7886,1
166.7365,142.7572,183.452,461.8883,-167.8957,148.0063,191.9607,369.1439,-12.0096,41.897,34.5465,95.5028,1
121.2282,222.6199,208.8782,477.4001,-13.4994,243.038,213.2975,392.9184,-3.3691,35.164,28.5897,66.7833,1
190.8945,221.095,221.5932,638.5902,57.7351,212.0826,164.8157,581.8155,-38.1198,56.1451,55.5591,143.5752,1
121.3081,169.8332,177.2725,409.6089,120.691,178.7711,175.3334,444.091,-13.0578,75.1499,61.3999,152.3971,1
166.4085,191.6069,199.8507,596.1095,245.1828,161.6314,245.1828,541.1298,-29.4115,72.2487,67.0121,158.2048,1
149.815,198.2328,200.3914,522.1793,309.4042,131.4962,310.2231,556.3989,-56.6136,58.8649,60.5519,204.5791,1
93.1604,191.8318,181.7719,462.8492,268.4652,167.0277,274.6855,584.4686,-5.8329,51.3104,44.2099,104.1458,1
176.265,104.2744,182.4349,317.1802,399.9914,144.1826,399.9914,722.3787,-30.6794,34.4648,36.3928,111.8198,1
101.1592,305.0297,276.7278,599.3184,310.2464,143.5665,310.2464,500.6661,-26.6138,103.2159,92.0744,192.5115,1
70.8886,196.1841,177.657,417.1614,379.8917,104.6784,379.8917,506.1143,36.5851,71.81,62.8458,185.4677,1
135.9361,127.8403,148.4429,383.778,336.4874,165.5024,336.4874,670.6802,-14.1883,58.5537,52.1202,102.9434,1
31.6508,206.8985,173.3082,478.9202,260.7787,94.3042,260.7787,408.4816,21.1723,82.2907,62.989,181.2544,1
79.5,156.8461,136.2542,365.579,238.7148,134.8317,238.7148,470.1587,15.256,63.7907,56.3332,115.4952,0
91.6449,127.9677,138.7804,390.934,231.2005,137.1036,242.6199,423.3103,4.5606,80.1438,67.6551,177.1803,0
13.7648,138.8628,111.3049,391.9746,214.9303,69.8516,214.9303,360.4647,5.8454,60.6223,51.5244,104.4019,0
77.4895,146.9607,127.7831,398.3693,261.2699,149.6357,261.9403,545.4318,19.7008,90.9424,77.2936,181.861,0
-12.0858,50.4174,45.0028,94.656,166.5437,121.5476,172.5881,355.6964,-1.1797,46.9135,39.6723,82.9241,0
-160.2385,204.2035,223.2733,410.718,-442.8154,693.8224,657.9543,1282.7113,10.1891,58.2083,49.1233,109.9559,0
-754.7507,207.3758,754.7507,959.4653,-1041.3772,75.4306,1041.3772,1171.7788,54.8724,62.7717,65.967,181.3273,0
-694.2221,116.7582,694.2221,864.3826,-810.0056,58.672,810.0056,911.4349,174.3762,110.9132,191.1391,321.0426,0
-385.6355,118.8436,385.6355,582.4326,-630.0399,45.6375,630.0399,708.9337,327.9954,79.381,327.9954,482.1392,0
-39.0861,90.7865,92.943,148.6412,-490.0586,35.4984,490.0586,551.424,206.4557,142.7276,217.6026,415.6401,0
165.7598,54.7202,165.7598,292.3718,-381.1782,27.6111,381.1782,428.9095,149.6993,111.5536,157.7907,383.0063,0
167.522,152.2593,206.0258,310.5673,-296.4886,21.4763,296.4886,333.6151,85.0283,100.7472,115.2453,235.2998,0
-546.3841,203.4345,546.3841,870.9209,-230.6153,16.7047,230.6153,259.493,-52.1592,70.8775,74.0909,154.0088,0
-775.3353,70.0496,775.3353,861.9828,-172.2891,40.8601,173.7795,201.8393,-113.374,53.2198,113.374,213.5549,0
-460.903,71.8678,460.903,630.4699,986.3664,324.0433,986.3664,1489.5469,-139.8217,61.8293,139.8217,246.7566,0
-144.8217,97.916,144.8217,293.865,1819.2549,172.691,1819.2549,2056.3369,-164.5062,65.5928,164.5062,305.8108,0
166.6004,86.612,168.0955,302.0511,2361.3555,160.7633,2361.3555,2656.4009,-178.5839,47.3304,178.5839,280.149,0
389.7025,63.966,389.7025,493.1122,2313.8022,167.6027,2313.8022,2603.5386,-159.804,36.3427,159.804,214.059,0
533.4054,35.3314,533.4054,609.9426,1799.7239,130.3705,1799.7239,2025.0872,-144.3281,36.6877,144.3281,189.8357,0
632.6436,21.2307,632.6436,673.2113,1399.8643,101.3993,1399.8643,1575.156,-133.5327,68.3381,133.5327,235.4911,0
694.8855,29.1546,694.8855,748.7074,1088.8441,78.8725,1088.8441,1225.1899,-107.444,45.7874,107.444,201.7183,0
693.0338,31.4359,693.0338,742.7601,846.926,61.3472,846.926,952.979,-86.8476,63.2347,89.4651,202.7742,0
610.6899,27.2359,610.6899,654.9454,658.7561,47.7172,658.7561,741.2466,-57.4096,47.4683,63.4032,117.7451,0
513.0959,39.9252,513.0959,605.3688,512.3937,37.1155,512.3937,576.5564,-45.641,48.5678,57.1768,103.0275,0
407.0405,29.3189,407.0405,461.6042,398.5504,28.8694,398.5504,448.4573,-5.3358,35.9804,32.3444,78.2085,0
321.8748,39.4778,321.8748,389.9351,310.0006,22.4546,310.0006,348.8193,-16.2504,30.5755,29.0607,73.0924,0
246.0803,32.5924,246.0803,304.8755,241.1246,17.4663,241.1246,271.3186,23.8199,55.9285,51.9781,111.5901,0
186.4025,14.6009,186.4025,219.8408,187.5507,13.586,187.5507,211.0364,14.8293,49.5815,41.6162,112.0571,0
144.3943,38.4264,144.3943,199.8882,145.8799,10.5673,145.8799,164.1477,29.0295,59.6451,57.132,120.3003,0
72.4912,34.5201,72.4912,134.3694,113.4677,8.2193,113.4677,127.6765,27.0616,46.4438,37.6772,124.6888,0
17.2803,28.8184,25.0324,80.9587,88.2567,6.3934,88.2567,99.3091,29.8679,42.8432,44.9945,90.4126,0
-28.8478,25.8084,30.0072,87.2197,-94.853,109.8541,120.3574,280.0247,29.7503,40.3242,39.1712,120.0148,0
-73.4118,21.8076,73.4118,103.7988,-378.8311,68.5191,378.8311,465.2041,18.8927,55.6816,50.7382,109.0623,0
-94.9236,19.7062,94.9236,124.5098,-528.7072,40.5974,528.7072,601.3625,26.6554,48.5699,44.6326,107.8079,0
-115.3369,24.4004,115.3369,162.3159,-590.3703,35.9275,590.3703,645.0222,24.5235,37.7117,36.664,103.9319,0
-124.4146,23.1213,124.4146,171.8167,-619.0612,30.8842,619.0612,670.0803,8.9677,50.9693,42.2798,112.1401,0
-136.236,23.4239,136.236,175.8811,-621.9606,17.3638,621.9606,650.374,24.5124,45.2266,44.7256,93.6819,0
-148.523,22.5356,148.523,177.9729,-606.3187,22.3539,606.3187,639.1594,11.4156,55.9032,49.6771,103.589,0
-132.6472,22.0622,132.6472,174.8301,-581.8506,18.38,581.8506,611.5015,18.7296,35.4666,35.506,64.347,0
-145.0323,26.5866,145.0323,195.9907,-540.4876,21.7576,540.4876,591.3909,-3.0898,52.2505,45.0263,93.8762,0
-153.6489,20.1882,153.6489,192.6044,-501.3923,20.831,501.3923,540.3933,13.9479,45.8701,42.1249,90.5924,0
-145.6926,24.9044,145.6926,182.983,-467.088,25.1506,467.088,518.0049,-2.0859,61.3881,52.3103,120.0638,0
-112.1714,22.3188,112.1714,159.1476,-424.0721,22.5258,424.0721,475.0339,2.2418,37.0921,29.8063,95.0771,0
-103.56,27.0763,103.56,150.2843,-387.8492,27.2989,387.8492,435.7966,5.3987,58.8437,50.6059,114.9946,0
-84.2163,20.8194,84.2163,122.7395,-339.1526,23.5842,339.1526,378.8884,2.1229,53.2673,48.335,84.7804,0
-76.2036,24.3235,76.2036,116.5913,-303.328,30.7251,303.328,367.3474,-4.0481,65.7093,59.1279,117.3466,0
-54.0917,20.1323,54.0917,82.8948,-263.399,27.9907,263.399,316.2329,2.7408,41.5541,36.9303,74.032,0
-53.9623,22.9192,53.9623,93.7959,-228.1537,26.7754,228.1537,278.687,-9.2013,51.6974,42.4883,115.6005,0
-46.3091,17.5815,46.3091,79.8583,-194.1663,19.9414,194.1663,227.7759,4.3356,39.5023,33.4864,83.42,0
-46.6202,22.5138,46.6202,85.9803,-176.9447,23.937,176.9447,227.5586,-1.0901,47.3983,39.707,89.2322,0
-33.5951,16.9193,33.5951,59.5656,-141.4402,23.6843,141.4402,188.4583,0.8665,43.4727,36.6338,90.1918,1
-17.6088,27.7818,27.3762,60.7156,-124.1027,27.0705,124.1027,181.6237,1.9658,48.7486,42.3837,96.6593,1
-17.3909,23.2066,23.3364,63.3571,-101.3911,24.9152,101.3911,153.1707,-1.6761,60.638,51.3507,106.4225,1
-11.8956,18.7911,18.9676,39.1934,-83.7132,27.2604,83.7132,131.6425,-7.0857,38.19,30.4076,79.6342,1
2.7213,24.432,20.3086,59.8241,-63.4023,34.3002,66.5731,105.2454,-18.033,49.9477,45.332,101.082,1
-107.1246,125.8581,153.034,248.1248,-60.2801,127.9076,123.6613,228.167,-8.2671,70.0668,59.8952,125.9908,1
-199.5026,53.549,199.5026,290.7458,-98.4516,72.9492,104.0812,221.2833,14.297,91.7884,82.6295,160.825,1
-684.2744,390.0404,684.2744,1136.416,-96.1313,67.6286,98.4004,222.9684,-6.8158,91.9106,72.2136,196.0343,1
-662.3412,203.6857,662.3412,938.8483,-41.049,108.3976,90.2339,292.1725,27.3733,120.7179,100.2438,226.172,1
298.4433,213.9804,328.6199,721.2239,74.5002,135.8081,107.674,408.3313,218.4816,141.8937,218.4816,487.3983,1
900.5801,345.0201,900.5801,1671.698,328.0894,179.8402,329.0759,720.5657,119.1878,116.591,132.4803,344.7172,1
1926.4197,298.5703,1926.4197,2253.8447,1026.6858,502.7308,1026.6858,1942.0759,15.4676,146.6568,113.3601,322.3221,1
1688.4354,122.3042,1688.4354,1899.8628,1674.6885,121.3044,1674.6885,1884.394,-67.3274,93.1419,97.4881,239.887,1
1313.3004,95.1309,1313.3004,1477.7532,1302.6075,94.3542,1302.6075,1465.7214,-92.8114,176.8407,153.2513,491.2379,1
1021.5128,73.9945,1021.5128,1149.4275,1013.195,73.3928,1013.195,1140.0684,-62.2423,196.579,163.7078,403.4733,1
758.4826,130.0251,758.4826,894.0488,788.0842,57.0838,788.0842,886.7688,-102.2776,92.3195,123.1271,217.0714,1
-28.4571,345.2609,269.7189,693.7405,612.9875,44.404,612.9875,689.7471,-219.6905,146.5591,232.9476,466.5299,1
-465.0706,316.7857,499.8051,986.8965,476.7939,34.5365,476.7939,536.4985,-221.4222,207.4656,249.834,522.0826,1
-718.0056,321.6324,718.0056,1239.5186,370.8596,26.864,370.8596,417.2993,-197.8383,94.9351,210.6658,348.5985,1
-846.6849,209.532,846.6849,1140.0034,288.462,20.8948,288.462,324.584,-91.234,178.3671,164.0166,427.8329,1
-891.823,237.604,891.823,1212.6101,224.371,16.2529,224.371,252.4673,-78.3951,106.7066,96.7621,272.4307,1
-910.8228,237.3961,910.8228,1396.8423,174.5195,12.642,174.5195,196.3735,-1.0489,127.4838,113.3052,199.5546,1
-783.2463,226.5951,783.2463,1234.0742,-143.8277,347.0023,304.2122,817.3457,19.5147,135.2489,111.5568,277.7513,1
-738.68,272.109,738.68,1183.0789,-733.7131,403.2627,758.1755,1298.4949,27.5054,84.7243,77.8627,181.5515,1
-691.928,140.13,691.928,963.4091,-1217.4985,148.3478,1217.4985,1542.5337,82.476,127.0123,123.8033,347.7151,1
-590.0656,136.3111,590.0656,848.6416,-1227.2046,113.0592,1227.2046,1404.8965,100.4181,91.523,109.6357,293.0083,1
-399.2029,186.7777,401.708,675.5505,-1265.5171,149.088,1265.5171,1510.6697,37.661,95.0848,84.6141,220.1379,1
-515.2689,209.2591,515.2689,960.6605,-1399.9965,154.1247,1399.9965,1646.7131,130.1455,69.6574,130.1455,272.7139,1
-270.05,141.7623,277.8097,483.683,-1217.572,146.0043,1217.572,1481.2197,87.8984,66.5908,100.3754,173.8925,1
-240.9624,71.6185,240.9624,387.7,-1277.4158,201.354,1277.4158,1617.7706,117.3937,45.2862,117.3937,202.8219,1
-155.1393,177.0331,174.3927,553.4937,-1266.8474,208.7427,1266.8474,1581.3311,55.734,110.4532,110.8315,257.0887,1
-13.4983,103.7099,83.9698,236.1158,-1199.3798,110.0832,1199.3798,1387.4982,86.3234,100.8884,108.6531,264.4178,1
-49.8219,133.1011,124.8266,235.042,-1006.243,85.376,1006.243,1164.0697,65.2216,39.7759,66.6242,133.9658,1
139.1075,200.3666,173.4848,636.4174,-807.4665,65.5033,807.4665,912.5095,6.481,55.3544,45.9274,111.9436,1
-2.9015,163.5884,129.5795,369.3004,-631.559,45.7464,631.559,710.6431,32.0926,122.9821,100.7688,314.2792,1
147.1113,269.8216,242.781,649.047,-488.6021,37.383,488.6021,552.7535,-2.3331,93.8355,70.7059,231.9418,1
210.8548,151.1795,210.8548,551.0287,-366.1841,52.7382,366.1841,430.6031,-38.729,71.275,65.1017,200.3656,1
125.8212,176.5435,169.9742,521.5366,-276.9088,78.5304,276.9088,333.1172,-1.451,97.7431,80.9481,210.1289,1
201.0959,180.9396,201.6182,659.9857,-108.2874,193.0044,198.4081,423.1901,-19.3239,116.0921,103.6628,200.41,1
119.1505,241.7074,197.3066,641.9152,-39.2166,244.4319,210.56,583.614,-3.1948,95.4413,83.3246,173.9343,1
107.8255,187.6185,169.9267,537.6257,-53.5434,176.8711,165.1964,271.9717,31.6786,80.012,64.9951,191.1991,1
203.542,151.9319,216.7642,451.1383,119.8037,129.8406,133.4686,441.9436,-23.277,72.6149,62.7596,147.6023,1
131.1625,199.2505,212.3937,408.939,268.9372,207.3316,288.4914,638.0468,-1.3827,48.3212,38.0757,120.2759,1
149.0746,175.8121,167.4119,625.2562,404.0731,161.3566,404.0731,616.7389,-11.764,130.7911,113.4325,238.2042,1
109.7368,126.3273,121.442,412.5729,449.1243,112.446,449.1243,629.7272,-22.5705,99.4035,82.0344,213.8125,1
92.4919,116.7346,120.5758,297.4095,401.0268,171.6052,401.0268,657.0237,8.1042,53.5961,44.1936,119.2061,1
71.5075,170.7667,140.0692,512.736,426.3632,143.226,426.3632,678.8786,27.2539,73.2772,69.1261,131.9939,1
104.2704,252.4711,244.9218,520.4786,397.2389,215.4487,397.994,774.8425,1.9705,58.6463,49.9596,129.5999,1
22.0278,122.1402,97.3196,301.3606,361.6336,77.238,361.6336,516.7006,43.9956,65.5134,68.3679,147.7836,1
62.9742,137.9518,137.0676,244.0759,386.3226,126.613,386.3226,642.3425,16.777,72.2639,59.255,168.4207,1
81.48,279.92,226.7607,671.6621,418.7122,261.0009,432.4496,1004.1151,12.4754,71.2513,62.8267,138.6775,0
-24.0695,182.4039,155.5592,339.068,322.9528,167.1323,322.9528,681.8434,13.6634,90.8217,69.7458,223.6375,0
65.4999,215.4543,197.7924,382.7015,312.4928,180.2574,319.579,632.9005,23.8619,37.9687,34.6335,101.5222,0
-50.1752,109.3887,99.6089,266.7648,219.3475,130.4114,219.3475,452.1895,11.9888,61.9859,50.2495,139.1897,0
-18.7087,27.4614,28.095,62.5485,87.2839,314.6606,270.828,887.1702,36.1744,64.5957,60.2863,127.4413,0
-561.2526,207.9711,561.2526,743.7274,-1211.6722,87.7668,1211.6722,1363.3984,22.8831,73.1589,56.7475,176.7589,0
-536.6097,108.9981,536.6097,708.8167,-942.4648,68.2666,942.4648,1060.4808,178.2815,102.9438,178.7353,330.9042,0
-331.1423,129.9055,331.1423,668.8481,-733.0694,53.1002,733.0694,824.8647,394.9084,156.8328,394.9084,653.3513,0
-447.7621,110.3172,447.7621,642.3596,-570.1973,41.3024,570.1973,641.5976,358.8712,132.3202,358.8712,557.9182,0
-173.277,83.0438,173.277,352.4342,-443.5118,32.1249,443.5118,499.0485,-36.4436,70.0253,64.8831,159.676,0
-153.1882,224.0338,175.9791,650.3375,-344.973,24.9881,344.973,388.1707,-157.9089,60.5582,157.9089,250.5847,0
-992.9389,131.1348,992.9389,1146.5907,-268.3274,19.4365,268.3274,301.9275,-208.4609,47.3573,208.4609,318.0999,0
-875.9526,63.4485,875.9526,985.6397,-208.7108,15.1179,208.7108,234.8457,-183.423,92.9946,183.423,354.1207,0
-681.3347,49.3534,681.3347,766.6519,66.9844,338.4948,282.1549,726.5715,-150.6661,57.7964,150.6661,287.1451,0
-529.9569,38.3872,529.9569,596.3183,1241.6033,270.7147,1241.6033,1642.0353,-106.9816,35.7322,106.9816,175.9005,0
-412.2119,29.8587,412.2119,463.8293,1937.5309,149.821,1937.5309,2188.7598,-94.3505,74.0723,104.1424,225.8787,0
-114.5132,183.2221,175.7414,360.7765,2443.8284,111.3257,2443.8284,2601.1113,-76.7711,36.102,76.9662,142.0109,0
418.2199,129.0481,418.2199,609.8856,2176.3682,157.6487,2176.3682,2448.8948,-69.6918,60.4475,75.2045,185.1407,0
772.5081,72.0301,772.5081,887.7149,1692.8259,122.6168,1692.8259,1904.8025,-34.4362,36.926,39.4733,99.9874,0
1000.8428,92.4898,1000.8428,1154.0693,1316.7156,95.3787,1316.7156,1481.5962,-48.014,25.9863,48.014,85.0504,0
1917.2635,292.6388,1917.2635,2162.9526,1024.1687,74.1871,1024.1687,1152.4163,-22.19,48.1659,44.5441,125.9891,0
1857.3315,115.3962,1857.3315,2042.2825,796.6195,57.705,796.6195,896.3733,-37.3117,45.7058,44.1394,149.4792,0
1443.1715,145.4665,1443.1715,1678.9291,619.6266,44.8832,619.6266,697.2173,-20.4733,42.4531,40.4872,86.1211,0
1027.8158,110.119,1027.8158,1191.4153,481.9583,34.9103,481.9583,542.3096,-31.3508,56.4319,55.3058,110.9371,0
690.6312,90.6008,690.6312,864.1709,374.8764,27.155,374.8764,421.8193,-12.7681,41.5503,37.6293,80.1367,0
413.2167,73.0331,413.2167,513.3125,291.5859,21.1214,291.5859,328.0991,-18.6597,60.3973,53.568,130.9348,0
325.4797,39.3814,325.4797,410.2234,226.8011,16.4288,226.8011,255.2017,-19.2316,53.0423,46.6279,112.2457,0
138.546,63.8966,138.546,251.0366,176.4102,12.7786,176.4102,198.5007,-14.4873,49.9335,43.3356,105.6228,0
-36.44,45.0342,45.2164,109.8289,137.2148,9.9395,137.2148,154.3972,4.3934,46.264,41.0125,82.2664,0
-159.0331,38.6222,159.0331,230.0886,106.7278,7.731,106.7278,120.0925,3.4151,56.8301,49.0849,103.8022,0
-245.7336,26.6173,245.7336,302.6169,15.52,93.3182,85.3332,214.5662,19.3843,53.7029,49.1556,104.9359,0
-304.6514,25.5294,304.6514,345.0833,-313.2752,85.4913,313.2752,442.9705,14.7086,43.5479,38.0338,102.3118,0
-330.0264,26.8773,330.0264,367.2253,-484.3863,48.8639,484.3863,572.1389,12.4682,36.6217,33.3296,72.1477,0
-338.4032,19.9037,338.4032,374.7974,-578.6759,23.7673,578.6759,619.0669,15.9659,46.6733,42.2619,86.205,0
-337.1448,19.3141,337.1448,369.6548,-633.7894,23.8696,633.7894,671.3523,20.9395,42.3133,39.2667,95.2429,0
-328.8733,18.9878,328.8733,358.0005,-630.7581,23.9852,630.7581,677.7344,15.6977,44.4245,38.2751,112.952,0
-301.6742,21.8854,301.6742,333.8782,-602.6793,26.6919,602.6793,652.802,9.2972,39.7132,35.9911,90.0425,0
-287.9201,24.619,287.9201,327.2212,-568.6084,29.0617,568.6084,623.1946,17.391,50.19,43.1888,104.2117,0
-259.0063,15.8001,259.0063,288.4138,-529.4186,23.5279,529.4186,571.2998,2.7439,52.3472,45.5892,90.4817,0
-240.4477,20.5188,240.4477,282.5598,-475.0922,24.7911,475.0922,531.8394,20.7279,52.5181,48.1854,108.8079,0
-212.9991,23.3165,212.9991,245.5385,-444.2581,22.2318,444.2581,481.8855,-0.3445,47.0773,41.3961,75.1013,0
-173.6646,13.8808,173.6646,210.7783,-404.1229,27.0673,404.1229,452.9895,15.6952,40.7243,37.02,82.2281,0
-154.0872,25.9497,154.0872,187.9818,-368.6324,22.4486,368.6324,396.1772,1.08,45.5319,40.5312,73.5089,0
-134.0755,15.7156,134.0755,150.5054,-328.8556,22.6903,328.8556,368.1948,10.5741,44.2849,40.1872,77.976,0
-108.7755,27.2828,108.7755,149.8354,-307.0163,26.9947,307.0163,353.2612,-14.3776,56.1737,50.2272,122.3953,0
-87.4775,24.2538,87.4775,128.1425,-266.6119,29.4045,266.6119,328.5103,17.2865,61.4197,56.4349,104.8549,0
-64.195,25.0652,64.195,96.7838,-246.5603,22.1646,246.5603,288.8853,-11.7236,53.2707,47.8849,99.2764,0
-43.888,20.7192,43.888,73.8938,-208.3702,24.3352,208.3702,245.8909,4.6266,53.0991,48.2477,92.4142,0
-37.1815,22.6581,37.1815,68.5299,-194.7134,32.7098,194.7134,242.3938,-2.1134,49.6185,43.4072,97.981,0
-15.4514,23.4321,21.959,62.0793,-156.9517,20.9165,156.9517,195.3315,10.2452,54.6121,49.613,92.8768,0
-17.1063,17.689,20.3466,48.2046,-142.777,23.2663,142.777,183.1387,-2.9439,48.7621,43.4836,91.929,1
-12.0019,24.0574,22.3349,51.2778,-116.1057,25.111,116.1057,157.137,9.9096,51.0223,45.8766,82.9764,1
-5.876,19.1624,17.8935,32.578,-101.9578,22.9709,101.9578,136.0942,1.4277,51.1844,43.4518,99.4684,1
7.0184,27.1225,23.8985,56.6351,-71.0164,34.1958,71.0164,140.532,-0.6695,59.0903,50.7763,112.8014,1
25.9042,22.8038,28.4299,70.506,-54.1283,57.2566,71.2728,127.5817,-19.5999,44.1997,41.1789,99.5579,1
-95.7682,116.4669,137.6823,261.4429,-54.0456,45.2123,54.1008,167.9608,23.3193,71.1719,55.562,177.7177,1
-149.7118,107.9561,149.7118,369.5573,-81.4249,82.9507,97.8445,196.1978,-13.4132,83.6183,72.1013,182.238,1
-72.8593,150.8345,118.7095,426.3174,-61.5535,157.3899,144.2685,322.0524,39.9267,59.4266,57.2417,164.093,1
46.2514,203.1334,170.3312,369.1893,-65.3509,180.5625,168.2505,327.3872,206.9052,107.1118,206.9151,400.135,1
1091.6919,613.942,1091.6919,2108.4858,260.2784,181.9157,260.6978,554.9705,140.7687,156.3286,168.3263,482.3386,1
1836.5518,133.0315,1836.5518,2066.5269,1191.1188,624.8942,1191.1188,2024.5374,24.5112,139.2932,110.1482,294.9542,1
