m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
322.709,61.103,107874.57,429.787,896.422,62.127,807432.0,1003.097,191.505,80.148,43098.023,302.62,0
424.823,39.613,182043.937,538.72,1105.375,772.141,1354695.0,1430.817,323.269,73.134,109851.312,490.32,0
467.199,49.914,220766.187,577.883,1061.157,76.866,1131961.75,1194.036,422.005,43.568,179986.687,497.537,0
455.469,28.945,208289.453,502.993,825.39,59.786,684842.25,928.746,437.831,51.593,194357.484,544.378,0
458.356,28.725,210915.375,502.648,642.005,46.505,414332.906,722.398,390.125,44.333,154162.594,482.654,0
410.886,20.05,169229.578,446.413,499.364,36.173,250673.312,561.896,338.802,38.343,116256.891,408.693,0
370.762,37.337,138858.187,447.217,388.415,28.135,151658.125,437.053,258.652,50.249,69425.93,340.919,0
293.914,40.966,88063.703,351.649,1487.604,528.25,2411838.75,1887.806,184.12,48.768,36278.641,301.242,0
203.551,26.213,42120.211,245.505,1324.982,93.993,1764412.375,1482.85,94.88,49.857,11487.977,191.022,0
129.563,13.833,16977.836,158.566,849.207,332.86,831948.562,1159.526,32.541,33.129,1975.421,96.494,0
107.304,19.949,11912.11,151.716,843.357,369.025,828087.812,1174.03,39.496,47.336,2264.101,106.57,0
76.026,25.078,6408.91,124.17,924.833,66.991,859804.25,1040.642,30.708,25.559,1430.978,83.45,0
47.097,16.496,2490.225,80.784,719.354,52.105,520185.688,809.433,58.957,43.835,4112.726,104.084,0
28.654,21.76,1045.503,60.383,559.529,40.53,314715.219,629.593,81.042,37.459,7970.895,139.666,0
21.926,26.363,779.301,57.093,435.213,31.526,190403.906,489.711,98.541,31.757,10718.889,146.388,0
32.288,29.985,1632.165,86.169,338.517,24.52,115194.883,380.906,99.453,26.103,10572.202,148.755,0
19.317,20.237,585.789,52.876,263.305,19.073,69693.383,296.277,122.739,48.694,17436.084,216.996,0
49.583,27.163,3196.137,98.98,204.804,14.835,42164.664,230.45,125.333,45.104,17742.818,226.449,0
61.238,33.458,4869.56,121.794,159.3,11.539,25509.689,179.248,127.872,48.199,18674.305,219.007,0
86.447,29.928,8368.7,134.559,222.855,257.211,75426.953,683.858,116.858,17.975,13978.854,155.329,0
96.79,29.764,10254.259,147.533,746.442,181.33,590056.312,1061.293,105.808,39.07,12721.799,185.213,0
90.331,22.432,8662.867,139.164,1116.192,133.888,1263811.0,1379.497,94.523,29.761,9820.333,142.061,0
106.328,36.417,12631.79,156.895,1327.34,95.187,1770893.0,1474.948,111.935,31.465,13519.434,170.673,0
99.574,33.941,11066.862,159.584,1441.57,107.67,2089717.875,1658.279,86.333,38.99,8973.526,137.656,0
88.917,19.43,8283.676,132.453,1521.946,104.328,2327203.0,1686.092,83.457,23.764,7529.792,128.62,0
53.748,22.856,3411.265,105.533,1548.543,97.954,2407579.25,1686.415,66.37,20.171,4811.807,101.944,0
35.967,14.174,1494.563,61.218,1550.17,94.111,2411884.0,1693.831,53.651,33.574,3816.366,105.927,0
25.787,21.15,863.334,53.405,1388.608,88.818,1936121.5,1548.303,36.408,23.192,1732.401,82.906,0
21.043,22.386,595.346,49.567,1093.44,79.206,1201883.625,1230.361,33.51,38.356,1736.752,85.774,0
22.155,24.095,766.265,65.258,850.501,61.607,727147.187,957.001,39.082,37.034,2159.428,90.995,0
35.109,33.267,1546.247,63.257,661.538,47.919,439928.75,744.376,24.839,30.646,967.688,68.873,0
39.078,31.936,2103.608,91.294,514.559,37.273,266159.75,578.992,36.699,49.321,2736.344,139.0,0
26.292,18.573,853.133,47.678,400.235,28.99,161028.297,450.352,34.646,45.201,2092.666,106.551,0
17.088,17.425,434.69,47.129,311.311,22.55,97423.148,350.294,23.992,26.502,1068.645,72.549,0
21.993,26.192,768.159,64.28,242.145,17.54,58941.605,272.466,25.639,22.321,995.046,67.032,0
35.935,39.888,1615.447,69.368,188.345,13.643,35660.047,211.93,34.162,35.242,2107.027,107.839,0
17.433,20.362,445.48,41.413,137.698,33.036,20052.225,164.844,34.448,31.599,1630.833,65.362,0
20.314,24.103,612.251,58.106,89.122,41.7,9681.619,128.727,35.599,44.833,2301.309,105.035,0
17.879,21.561,508.954,47.849,69.749,73.624,6030.673,123.007,49.182,54.81,4039.395,149.109,1
16.295,22.16,492.502,52.446,81.203,90.794,8570.273,147.992,23.219,27.109,847.01,57.857,1
34.393,40.706,1736.458,90.715,103.748,84.948,16466.92,216.037,19.146,22.051,581.882,52.086,1
29.805,34.71,1483.058,86.981,114.753,90.741,19755.061,282.946,29.477,35.206,1281.941,82.029,1
43.477,47.54,3174.363,118.782,177.529,130.888,43563.891,393.882,17.166,18.077,412.21,39.722,1
165.857,94.206,36383.461,413.462,645.773,378.279,560117.437,1677.919,58.978,70.843,5462.728,153.799,1
289.159,288.698,109470.883,678.896,3084.339,368.884,9649225.0,3538.643,535.657,283.183,367120.594,1193.264,1
546.839,260.618,366954.906,1096.374,2548.001,319.725,6594533.0,2923.515,1347.109,364.935,1947879.625,1936.584,1
1202.989,280.191,1525688.625,1703.672,380.732,235.557,199931.437,806.465,1177.338,268.196,1458055.0,1694.084,1
1279.033,301.042,1726551.375,1615.451,1298.557,915.517,2505952.75,2172.693,573.075,158.569,353558.688,813.559,1
1091.551,183.617,1225198.75,1333.313,1660.69,120.294,2772361.0,1868.643,201.224,172.554,54379.078,367.08,1
550.065,352.735,396841.594,969.689,1291.719,93.567,1677293.75,1453.469,171.269,141.323,42875.605,360.642,1
375.807,407.632,185194.578,725.973,1004.727,72.778,1014772.187,1130.539,376.426,134.596,159812.578,587.311,1
402.654,180.615,193467.594,679.64,781.497,56.611,613942.625,879.357,469.536,97.672,230003.766,675.12,1
600.013,297.343,448428.875,983.614,607.864,44.031,371437.719,683.982,437.579,124.064,206866.906,613.594,1
631.597,120.923,413537.125,795.578,472.809,34.25,224721.141,532.015,455.82,65.777,212098.062,571.7,1
793.624,192.225,666789.75,1084.496,367.76,26.64,135957.328,413.812,449.103,51.039,204298.094,533.584,1
679.322,161.892,487687.031,1006.639,286.052,20.72,82254.781,321.871,437.181,59.084,194618.141,545.859,1
731.177,207.489,577671.937,1126.466,222.496,16.117,49764.363,250.358,402.135,79.252,167993.703,542.201,1
602.69,120.02,377639.469,800.205,173.061,12.536,30107.367,194.733,335.095,94.977,121309.258,474.856,1
488.555,256.644,304551.688,999.844,134.61,9.751,18214.887,151.466,334.844,53.825,115017.93,412.936,1
575.541,242.432,390020.625,997.414,104.702,7.584,11019.928,117.813,238.702,94.039,65821.75,388.006,1
561.947,132.387,333311.0,771.321,81.438,5.899,6666.929,91.636,216.995,117.625,57265.676,366.826,1
455.681,231.518,258783.125,744.224,63.343,4.588,4033.406,71.276,184.921,74.513,39548.086,301.561,1
478.964,91.972,237865.562,647.844,49.269,3.569,2440.163,55.439,116.909,33.51,14790.65,191.264,1
320.294,129.797,119435.641,569.442,38.322,2.776,1476.256,43.121,88.642,56.356,11033.421,236.82,1
185.268,165.076,52248.664,408.468,29.806,2.16,893.058,33.539,85.696,59.595,9846.577,189.094,1
104.913,125.837,15841.505,247.627,23.183,1.679,540.263,26.086,71.888,78.651,6928.33,160.616,1
55.413,61.13,4357.296,117.093,18.031,1.306,326.828,20.29,58.877,68.668,5262.275,155.221,1
243.292,270.704,94339.383,726.484,14.024,1.016,197.693,15.781,45.606,52.166,3013.173,127.76,1
241.009,189.187,93877.328,791.178,10.907,0.79,119.586,12.273,77.972,75.48,7080.939,139.151,1
163.792,165.883,42771.113,482.306,8.483,0.615,72.339,9.546,66.242,68.06,7063.244,184.802,1
219.821,113.369,58265.324,351.733,6.598,0.478,43.76,7.424,77.259,66.788,8718.622,159.123,1
211.693,96.353,53969.871,349.128,5.131,0.372,26.467,5.774,73.33,67.508,7518.605,178.088,1
223.258,197.76,62702.699,471.307,3.99,0.289,16.001,4.49,82.971,48.861,8712.613,162.156,1
241.932,113.224,71350.828,509.487,3.102,0.225,9.673,3.491,64.882,54.71,6059.589,168.172,1
138.61,180.037,39245.258,573.518,2.412,0.175,5.848,2.715,99.15,76.16,14559.393,197.58,1
124.287,120.255,22263.805,274.556,1.875,0.136,3.534,2.11,76.356,58.217,8991.158,209.596,1
120.356,147.278,21694.881,278.956,1.457,0.106,2.135,1.64,98.359,88.022,12395.433,196.393,1
110.267,119.051,15627.885,240.643,1.133,0.082,1.29,1.275,83.281,56.252,9504.649,165.415,1
140.061,143.997,26838.727,285.458,0.88,0.064,0.779,0.991,70.583,57.33,6884.476,165.921,1
118.737,140.248,20964.359,316.313,0.684,0.05,0.47,0.77,68.517,39.282,6223.672,154.092,1
128.373,152.522,25726.828,383.979,0.531,0.039,0.284,0.598,58.058,36.152,4671.72,145.871,1
116.14,125.46,20679.773,299.681,0.412,0.03,0.171,0.464,54.288,61.164,5174.388,159.598,1
133.118,156.625,38113.801,571.367,0.32,0.023,0.103,0.36,55.421,43.743,4010.33,108.637,1
183.349,177.381,56132.816,593.851,0.248,0.018,0.062,0.28,49.926,47.947,3512.513,120.949,1
132.759,134.539,24832.162,326.521,0.192,0.014,0.037,0.217,44.286,39.106,3103.379,101.18,1
157.846,86.563,30412.518,279.031,0.149,0.011,0.022,0.168,30.275,28.878,1571.363,85.38,1
153.783,114.857,35449.695,435.053,0.115,0.009,0.013,0.129,41.714,49.052,2598.989,112.432,1
136.663,113.059,30317.814,512.873,0.088,0.007,0.008,0.1,47.922,53.171,2969.416,123.683,1
164.996,132.653,36634.051,336.09,0.068,0.005,0.005,0.077,70.614,86.524,7676.641,168.854,1
188.917,140.716,53384.336,428.348,0.052,0.004,0.003,0.059,88.372,112.371,12710.237,212.377,0
524.985,60.656,279288.344,607.569,1330.276,977.291,2724657.0,2328.727,100.053,104.31,13511.202,216.312,0
499.539,63.405,253558.937,623.585,1703.851,153.547,2926684.75,1953.303,96.643,118.133,15204.324,263.649,0
441.609,67.308,199549.078,626.719,1239.932,169.852,1566281.25,1443.191,83.054,95.907,10134.734,190.071,0
395.098,89.939,164191.703,609.562,912.363,208.859,866278.937,1060.717,72.531,81.238,6979.787,149.044,0
420.333,27.456,177433.625,459.916,719.005,285.846,538912.187,841.799,404.978,145.039,185043.312,600.767,0
242.188,80.868,65194.711,373.034,1346.156,134.241,1830155.375,1606.591,490.735,68.956,245575.687,586.659,0
65.743,45.069,6353.295,140.855,1052.837,76.761,1114358.875,1182.66,360.348,90.968,138125.937,576.219,0
127.27,62.322,20081.658,245.818,786.235,750.027,712554.312,1397.134,65.261,72.407,6595.191,207.284,0
302.396,34.868,92658.992,339.456,1216.944,88.153,1488722.75,1369.331,184.35,75.786,39728.387,303.748,0
355.406,33.594,127441.633,422.285,946.564,68.565,900685.375,1065.094,337.406,50.458,116388.781,468.85,0
340.722,18.594,116437.406,368.308,736.258,53.33,544919.25,828.452,378.784,41.126,145168.359,450.243,0
345.691,18.809,119856.078,378.218,572.676,41.483,329678.875,644.387,383.479,40.698,148712.859,456.794,0
326.627,15.478,106925.047,357.946,445.439,32.266,199457.078,501.218,368.275,19.083,135990.875,398.045,0
322.037,32.639,104773.023,388.26,346.471,25.097,120672.141,389.857,326.614,64.031,110776.633,462.817,0
265.892,25.943,71371.672,315.378,269.492,19.521,73006.781,303.238,281.994,40.926,81195.43,345.172,0
225.265,18.944,51103.227,256.7,209.615,15.184,44169.109,235.864,215.692,29.852,47413.977,272.335,0
216.395,29.665,47706.602,265.3,163.042,11.81,26722.336,183.459,157.152,35.354,25946.512,223.825,0
181.447,25.224,33559.363,229.5,126.817,9.187,16167.008,142.698,85.928,43.225,9252.084,151.118,0
140.553,24.064,20334.227,192.374,98.64,7.145,9780.94,110.992,32.16,26.617,1578.127,74.001,0
85.238,9.951,7364.532,104.376,76.724,5.558,5917.418,86.331,35.044,36.058,1765.112,99.462,0
66.234,19.465,4765.831,106.651,59.677,4.323,3579.98,67.15,60.055,48.041,5914.487,162.39,0
24.449,20.651,970.857,66.305,1215.057,770.331,2021374.375,2105.326,102.485,51.847,12675.381,168.947,0
23.021,20.763,908.724,81.051,2560.787,285.107,6638914.0,2953.294,147.494,54.309,24704.02,224.74,0
61.924,24.29,4424.638,104.5,2721.561,196.162,7445375.5,3048.032,149.936,46.103,24606.182,226.204,0
78.134,23.733,6668.089,121.177,2117.356,153.373,4506718.5,2382.492,145.586,36.665,22539.598,202.215,0
68.918,23.095,5283.069,111.358,1646.925,119.297,2726594.25,1853.154,145.806,33.255,22365.324,190.078,0
77.999,28.887,6918.275,129.945,1281.014,92.793,1649607.5,1441.423,124.823,24.913,16201.376,173.255,0
59.166,27.93,4280.643,103.534,996.4,72.175,998022.812,1121.17,119.938,34.754,15592.954,187.162,0
87.001,22.54,8077.303,139.256,775.022,56.139,603810.25,872.07,114.212,33.876,14191.985,170.601,0
65.166,29.111,5094.122,117.469,602.828,43.668,365309.094,678.315,83.531,17.095,7269.613,118.114,0
77.384,23.197,6526.396,104.649,468.893,33.964,221014.375,527.608,60.448,43.605,5421.205,150.93,0
54.858,28.771,3824.235,113.26,364.715,26.418,133715.125,410.385,62.634,24.356,4516.258,100.972,0
37.471,16.149,1664.853,64.486,283.683,20.549,80898.523,319.206,39.455,29.864,2415.588,105.495,0
37.241,16.478,1658.432,78.26,220.655,15.983,48944.129,248.286,47.772,33.542,3180.948,105.305,0
32.478,25.123,1426.526,71.173,171.63,12.432,29611.506,193.122,31.11,20.05,1305.338,74.332,0
30.994,22.409,1357.272,75.299,133.498,9.67,17915.148,150.214,33.793,34.973,1622.722,79.278,0
44.266,21.214,2363.341,82.612,103.837,7.521,10838.778,116.84,35.819,31.739,2241.682,101.198,0
20.751,19.999,730.692,54.954,80.767,5.85,6557.531,90.881,33.211,38.09,1589.4,93.263,0
28.266,23.589,1174.578,82.57,62.822,4.551,3967.35,70.689,41.149,45.047,2286.039,86.564,0
22.701,22.103,876.534,75.804,48.865,3.539,2400.271,54.983,26.451,29.508,920.348,51.034,0
28.808,19.178,1130.661,67.055,38.008,2.753,1452.18,42.767,27.565,34.621,1206.45,66.57,0
58.589,18.079,3759.531,99.602,29.563,2.141,878.578,33.265,19.031,19.669,507.435,44.494,0
29.748,21.705,1169.217,61.616,22.995,1.666,531.545,25.874,26.522,34.163,1179.255,80.672,0
17.459,20.823,434.195,53.725,17.886,1.296,321.588,20.126,25.914,34.374,1184.927,91.831,0
20.195,22.968,559.151,48.854,13.912,1.008,194.563,15.654,25.561,30.638,939.05,66.563,0
26.453,22.766,1011.599,59.088,10.821,0.784,117.712,12.176,30.476,34.327,1594.153,90.205,0
15.911,20.902,437.65,54.84,52.335,64.664,6003.573,182.868,22.519,27.811,817.029,61.358,0
31.211,37.218,1634.02,97.388,117.565,97.831,21923.412,303.059,16.487,20.027,401.18,50.473,0
26.522,22.403,1067.589,71.693,242.956,81.131,65609.812,357.79,37.653,46.159,2131.081,95.849,0
15.373,16.847,389.857,41.136,268.823,90.325,80424.141,429.738,24.255,28.6,837.794,52.251,0
19.551,22.915,538.94,42.416,337.264,85.424,121044.367,487.385,33.124,41.115,1703.423,76.755,1
13.151,17.04,290.419,39.814,286.904,78.15,88421.133,417.591,18.908,23.258,543.164,61.871,1
19.782,24.037,658.323,60.219,316.036,89.686,107922.258,450.85,32.066,35.166,1485.229,85.751,1
23.974,30.58,978.4,70.181,348.625,97.421,131030.0,503.099,28.67,36.725,1411.437,87.7,1
52.307,25.953,3409.644,107.953,550.5,169.197,331677.406,827.729,46.696,54.056,4154.217,147.951,1
73.244,77.494,7963.771,183.114,2041.056,760.483,4744242.0,3088.839,57.459,57.335,4873.488,129.312,1
159.28,117.562,32853.246,297.514,2584.454,187.205,6714447.5,2908.081,415.42,265.394,243007.437,856.916,1
324.911,83.714,112575.352,507.485,2010.243,145.616,4062280.0,2261.967,1083.015,206.857,1215711.5,1405.277,1
635.869,138.687,423563.406,834.437,445.434,474.703,272644.188,1597.046,1025.781,128.443,1068723.75,1271.145,1
820.912,113.916,686873.125,1002.199,205.829,78.326,48500.574,320.662,662.893,233.923,494147.594,1060.921,1
782.935,186.838,647895.687,1175.354,519.567,813.098,817989.187,1876.003,274.333,155.275,99368.523,574.567,1
530.699,134.542,299742.906,771.838,1231.587,1040.607,1803135.25,1766.22,123.604,130.1,23124.258,293.074,1
252.598,191.224,95264.883,537.406,1381.104,100.041,1917457.125,1554.047,272.494,104.822,85240.594,431.519,1
102.981,111.307,15055.791,229.904,1074.252,77.816,1160072.25,1208.771,438.828,60.242,196198.781,536.997,1
275.986,177.345,98769.523,619.329,835.575,60.528,701849.187,940.207,501.402,52.724,254184.297,583.539,1
436.631,147.482,212397.187,615.715,649.927,47.078,424621.719,731.312,529.531,72.526,285662.563,693.138,1
457.033,141.848,229000.281,702.269,505.527,36.618,256898.047,568.829,499.858,88.459,257682.766,629.23,1
511.61,119.721,276077.469,693.263,393.208,28.483,155424.016,442.447,466.656,62.326,221651.906,573.117,1
475.917,145.747,247738.859,794.229,305.845,22.154,94032.031,344.144,421.449,60.003,181219.937,541.238,1
456.639,142.777,228904.641,674.443,237.892,17.232,56889.676,267.682,363.674,63.02,136230.547,448.449,1
395.436,143.008,176821.156,605.169,185.037,13.403,34418.383,208.208,290.521,53.044,87216.039,376.675,1
379.961,164.479,171423.781,697.738,143.925,10.426,20823.039,161.948,229.962,85.833,60249.578,464.424,1
296.439,124.515,103380.219,501.055,111.947,8.109,12597.949,125.966,196.569,58.204,42026.934,282.594,1
242.002,149.486,79362.883,483.104,87.075,6.308,7621.768,97.978,120.9,86.57,21568.443,296.748,1
304.403,209.928,105157.703,520.235,67.727,4.906,4611.059,76.209,121.112,89.669,18602.848,233.193,1
149.865,117.127,31805.168,318.174,52.679,3.816,2789.638,59.276,45.591,54.957,3947.813,160.752,1
183.602,171.414,39618.645,392.558,40.974,2.968,1687.692,46.105,43.153,49.944,2496.452,107.62,1
158.298,143.73,34663.816,308.853,31.87,2.309,1021.025,35.861,43.514,55.533,3125.648,136.607,1
103.26,119.202,14993.604,250.448,24.788,1.796,617.658,27.893,46.708,43.288,3803.904,115.371,1
122.629,149.308,22715.008,343.038,19.279,1.397,373.635,21.694,68.466,72.303,7407.161,180.126,1
60.838,72.915,5352.855,149.183,14.995,1.087,226.022,16.873,62.909,43.835,5475.471,154.286,1
93.495,78.662,11805.504,198.899,11.662,0.845,136.721,13.123,69.98,53.961,6819.429,143.513,1
80.523,98.069,11300.237,256.492,9.07,0.657,82.703,10.207,64.13,45.156,5403.884,136.158,1
52.589,56.145,4280.69,136.648,7.054,0.511,50.025,7.938,78.052,42.825,7572.921,146.128,1
100.714,94.427,14982.651,223.719,5.486,0.398,30.256,6.174,85.54,70.375,10004.593,225.469,1
90.122,75.186,11233.845,205.354,4.266,0.309,18.297,4.801,76.201,38.863,7316.928,174.704,1
77.047,77.075,8822.609,199.288,3.317,0.241,11.062,3.733,98.414,98.789,14516.954,232.017,1
99.962,60.917,13571.822,199.783,2.58,0.187,6.689,2.903,71.022,55.946,7937.44,177.039,1
120.084,136.121,20908.811,293.464,2.006,0.146,4.044,2.258,73.521,66.187,7402.33,147.793,1
102.814,104.272,16534.322,274.003,1.559,0.113,2.443,1.755,43.63,28.568,2479.448,93.117,1
76.323,86.053,7549.729,153.935,1.212,0.088,1.476,1.364,52.333,39.54,4034.421,116.635,1
103.18,117.682,19614.801,347.824,0.942,0.068,0.891,1.06,42.703,33.338,2658.467,103.631,1
76.76,80.314,9075.642,186.809,0.731,0.053,0.538,0.824,59.704,62.415,5024.45,125.121,1
73.3,84.974,9153.102,239.862,0.568,0.041,0.324,0.64,48.805,52.46,3989.797,155.126,1
111.211,121.611,19492.156,274.262,0.441,0.032,0.195,0.497,53.378,41.865,4012.584,116.116,1
74.214,64.397,9480.519,197.409,0.342,0.025,0.118,0.385,53.525,63.869,4357.818,153.072,1
93.115,74.641,12211.122,226.851,0.265,0.019,0.071,0.299,37.987,38.764,2040.453,84.073,1
45.289,51.412,4078.125,177.796,0.206,0.015,0.042,0.232,48.235,57.319,3723.367,121.503,1
67.02,55.284,6652.868,206.266,0.159,0.012,0.025,0.179,39.999,47.303,2282.305,85.346,1
40.464,49.125,2492.477,118.157,0.123,0.009,0.015,0.139,49.147,57.535,4474.486,168.192,1
68.166,79.992,6462.496,135.152,0.095,0.007,0.009,0.107,39.787,41.866,2546.454,121.55,1
84.975,100.843,10636.575,216.54,0.073,0.005,0.005,0.082,42.141,53.921,2984.885,134.822,0
140.119,150.539,25546.641,300.519,0.056,0.004,0.003,0.063,50.443,71.664,5502.854,208.329,0
69.784,85.6,7571.368,172.668,0.043,0.004,0.002,0.049,58.804,68.413,4853.569,156.877,0
35.615,40.219,1707.392,81.943,0.032,0.002,0.001,0.037,33.453,38.802,1559.121,69.207,0
115.997,129.323,17638.201,236.311,0.026,0.002,0.001,0.029,48.207,60.63,4036.966,158.644,0
378.435,100.56,153325.312,525.917,0.02,0.002,0.0,0.022,78.5,92.126,8781.725,195.621,0
428.54,68.653,188359.937,554.413,809.479,994.306,1643873.125,2285.982,94.143,96.468,11946.046,207.601,0
389.942,51.291,154685.391,495.778,1781.333,150.427,3195773.75,2050.86,92.464,105.492,11185.165,199.769,0
693.066,136.167,498881.844,866.762,1355.753,99.494,1847965.125,1540.187,169.346,136.854,41878.613,344.631,0
775.209,91.442,609310.375,886.016,955.594,866.418,951196.187,1191.35,497.903,138.963,267218.094,728.097,0
328.64,117.72,121862.172,544.502,777.359,56.309,607458.062,874.701,470.001,92.51,229459.203,709.926,0
82.064,99.123,10456.265,174.644,1251.495,417.414,1662330.25,1597.058,247.173,116.798,74736.117,507.285,0
235.054,61.075,58980.344,328.287,1070.973,74.63,1152552.375,1206.532,77.858,83.04,7319.485,135.454,0
376.437,22.808,142224.672,421.227,803.133,635.486,705313.375,1404.38,192.531,41.94,38827.273,263.191,0
463.693,35.509,216271.922,518.668,1235.611,89.502,1534746.25,1390.336,312.664,58.548,101186.617,431.858,0
476.427,17.357,227283.937,505.478,961.084,69.617,928529.125,1081.432,364.276,48.883,135086.344,468.083,0
456.854,33.043,209806.953,503.096,747.551,54.151,561764.625,841.16,370.508,24.251,137864.016,422.031,0
421.097,25.658,177980.656,468.368,581.461,42.119,339870.406,654.272,337.22,45.846,115819.289,410.749,0
362.795,19.325,131993.516,405.055,452.272,32.76,205623.016,508.906,283.192,28.671,81019.875,359.583,0
295.18,26.935,87856.758,334.487,351.786,25.483,124402.594,395.837,225.302,49.904,53251.25,322.425,0
255.619,31.846,66355.258,322.841,273.626,19.82,75264.0,307.89,188.656,36.135,36896.734,279.941,0
197.498,33.262,40111.961,254.009,212.831,15.417,45534.863,239.483,116.28,26.974,14248.697,173.048,0
169.929,17.321,29175.922,208.333,165.544,11.991,27548.678,186.274,89.343,48.711,9474.725,160.592,0
116.587,26.679,14304.201,162.838,128.763,9.327,16666.982,144.887,44.517,38.298,2828.728,115.359,0
88.486,27.937,8610.249,142.078,100.154,7.255,10083.461,112.696,40.418,49.694,2476.277,115.535,0
34.155,25.563,1715.431,70.16,77.901,5.643,6100.413,87.656,53.678,43.432,3840.02,102.435,0
28.629,36.598,1341.125,95.636,60.592,4.389,3690.681,68.18,54.339,21.716,3424.316,86.94,0
21.592,19.064,693.44,55.498,224.393,425.52,203761.641,1372.392,83.229,38.014,8372.137,166.294,0
88.811,25.251,8525.013,130.575,1787.97,296.643,3284832.75,2242.332,96.344,31.919,10300.994,130.407,0
91.869,23.102,8973.593,129.432,2672.795,210.791,7188265.5,2935.352,113.864,24.281,13554.625,167.64,0
88.452,22.492,8329.591,153.126,2531.21,183.348,6440640.5,2848.169,128.486,80.386,20045.658,254.718,0
97.717,33.627,10679.505,163.445,1968.829,142.612,3896627.25,2215.367,112.704,37.402,14101.076,184.698,0
79.649,15.825,6594.461,114.481,1531.397,110.932,2357484.0,1723.16,95.778,25.637,9830.742,147.664,0
80.428,19.096,6833.272,119.196,1191.154,86.284,1426292.375,1340.311,90.083,23.838,8683.232,162.121,0
74.153,19.967,5897.416,105.279,926.505,67.111,862915.5,1042.522,61.564,24.159,4373.831,99.463,0
75.688,22.543,6236.836,115.95,720.656,52.201,522069.281,810.896,71.923,41.973,6615.324,128.169,0
39.018,20.341,1843.843,68.177,560.541,40.604,315855.25,630.733,63.768,44.455,5183.485,117.264,0
85.295,24.151,7858.559,116.886,436.001,31.581,191094.406,490.597,64.48,30.77,4874.375,93.087,0
53.138,23.128,3291.401,89.877,339.131,24.565,115613.328,381.597,56.197,30.447,4059.159,99.697,0
42.063,27.333,2339.587,90.574,263.783,19.108,69946.797,296.815,43.852,35.997,2366.948,86.998,0
45.05,20.279,2440.743,76.94,205.176,14.862,42318.254,230.869,54.201,48.798,3991.216,138.736,0
40.902,27.146,2352.488,95.274,159.591,11.56,25602.82,179.575,25.633,29.877,936.663,56.682,0
20.346,23.044,583.585,47.653,124.133,8.992,15489.862,139.677,38.566,43.164,2167.17,85.487,0
26.029,27.156,815.092,48.74,96.553,6.994,9371.467,108.644,25.932,28.994,988.818,62.031,0
21.913,19.273,670.4,54.041,75.101,5.44,5669.799,84.506,29.441,33.945,1210.65,79.967,0
51.288,21.273,3083.028,93.669,58.415,4.231,3430.264,65.73,33.929,39.723,1587.669,70.776,0
43.635,20.904,2252.908,82.169,45.437,3.291,2075.331,51.126,24.968,32.324,1131.679,95.455,0
33.254,24.66,1522.155,82.692,35.342,2.56,1255.589,39.767,23.583,22.598,690.159,47.925,0
33.099,31.161,1605.479,91.677,27.49,1.991,759.639,30.932,26.414,27.344,928.326,52.569,0
22.76,26.62,733.713,55.533,21.382,1.549,459.587,24.059,22.413,28.215,796.969,64.868,0
15.039,16.056,303.85,29.448,16.631,1.205,278.053,18.714,26.713,35.056,1231.389,97.015,0
18.406,19.523,477.835,46.193,12.936,0.937,168.224,14.556,36.714,41.606,1839.666,90.275,1
20.859,18.538,594.664,43.995,10.062,0.729,101.777,11.322,32.338,39.728,1578.354,75.044,1
20.142,17.697,627.161,52.855,7.826,0.567,61.575,8.807,18.602,20.973,447.643,34.219,1
15.722,18.506,371.49,44.038,64.729,78.556,9611.078,250.27,20.805,25.595,655.498,48.636,1
22.616,27.634,927.633,103.344,251.437,114.3,76285.031,444.522,33.642,41.655,1776.785,78.793,1
42.058,47.481,2437.548,97.687,1049.423,739.878,1648708.125,3223.77,54.664,60.664,3763.831,112.356,1
116.221,73.048,18322.133,229.466,3294.751,238.655,10912342.0,3707.322,118.151,91.595,20394.66,249.59,1
147.818,76.485,27700.033,288.757,2562.727,185.635,6602031.5,2883.634,715.55,200.834,552346.187,968.668,1
383.466,90.216,155185.078,503.91,1884.469,428.435,3734782.0,2242.952,960.645,71.389,927934.812,1039.56,1
519.317,117.903,283591.094,681.884,335.543,88.948,120501.109,520.431,812.436,228.066,712066.0,1150.431,1
749.807,96.844,571588.812,988.334,136.911,81.198,25337.627,260.901,368.429,104.241,146606.281,512.453,1
692.319,242.232,537981.437,1328.689,787.996,893.138,1332709.5,1887.571,117.842,122.78,18487.363,265.224,1
422.927,212.575,224055.5,829.252,1105.263,1087.056,1499514.125,1707.084,178.974,117.762,44883.004,343.276,1
204.221,138.075,59312.535,499.658,1391.856,100.822,1947427.0,1566.145,310.97,99.092,106521.461,433.219,1
205.061,258.669,66909.555,677.409,1082.614,78.42,1178202.875,1218.18,400.67,96.38,169825.875,595.778,1
292.599,236.951,127007.539,628.094,842.079,60.997,712818.5,947.526,449.587,66.647,206569.812,572.366,1
496.451,400.225,314324.656,990.685,654.987,47.443,431258.719,737.005,414.018,122.934,186524.125,597.182,1
372.567,186.238,168562.844,621.397,509.462,36.903,260912.937,573.258,382.098,91.82,154429.375,512.082,1
477.237,224.404,278112.688,825.304,396.269,28.705,157853.312,445.891,363.247,79.615,138287.266,540.144,1
