m1,s1,a1,p1,m2,s2,a2,p2,m3,s3,a3,p3,label
470.261,61.806,224965.797,567.65,63.827,64.53,6335.234,188.718,99.41,110.324,14268.644,221.158,1
334.062,76.445,117441.352,450.085,80.141,101.76,13218.707,262.808,101.999,115.487,14410.817,205.974,1
119.163,115.901,25361.365,354.822,95.84,109.948,12094.746,204.522,82.163,56.283,9586.733,221.798,1
93.027,80.62,15049.607,266.418,81.027,82.055,9527.45,210.342,180.023,97.643,38998.855,336.361,1
241.57,97.62,67885.914,521.817,123.598,144.084,23455.037,318.125,197.444,151.577,56928.488,504.284,1
396.158,145.991,178254.281,679.208,148.989,130.483,32154.402,346.429,225.825,172.424,72264.781,533.088,1
393.697,114.954,168212.141,604.29,129.979,85.16,21073.717,233.92,224.714,193.124,60008.496,396.147,1
479.172,107.16,241089.0,647.773,96.621,85.292,14223.383,220.764,167.035,125.605,40450.441,373.231,1
420.47,121.165,191475.687,632.091,66.004,39.225,5444.981,140.26,130.118,93.236,19899.518,239.304,1
409.9,193.423,205430.016,840.76,50.93,61.651,4250.747,142.645,163.312,136.548,40556.746,376.637,1
287.428,97.247,92072.133,580.566,72.509,89.014,8572.527,224.732,118.1,98.585,20864.012,297.037,1
303.703,219.229,138898.5,767.783,81.285,92.328,9020.905,183.442,151.128,121.951,27936.27,306.993,1
264.54,145.775,91231.789,617.207,91.237,61.762,11695.286,190.667,161.233,156.568,35466.098,303.424,1
268.514,105.459,83221.312,495.604,98.779,90.834,12957.901,181.059,86.836,82.247,11650.69,241.367,1
271.339,149.638,96016.328,542.835,141.285,134.896,25763.779,262.799,128.33,138.763,27853.314,366.909,1
197.767,134.41,57178.09,452.844,121.303,93.443,19886.369,259.31,113.723,120.339,18924.506,263.231,1
146.995,114.543,32222.848,359.346,115.359,106.336,17225.262,252.638,101.323,86.695,15610.318,258.588,1
78.086,89.015,12426.509,270.416,113.9,133.062,19370.711,260.022,82.155,94.698,9520.078,178.851,1
60.247,75.49,6247.794,205.49,89.48,81.054,11517.73,183.719,102.584,113.167,13106.926,195.155,1
87.413,104.138,12484.661,239.909,130.168,145.448,28774.682,345.033,103.976,102.437,14164.487,244.732,1
83.817,96.857,9409.791,174.971,97.461,84.652,12896.523,193.558,112.753,94.951,19655.924,278.127,1
134.479,164.19,27287.805,365.375,86.223,92.555,11560.813,253.595,147.061,147.851,32640.455,336.359,1
138.907,166.121,32567.307,462.209,119.438,101.831,20345.512,272.245,190.512,127.017,47261.816,387.447,1
101.814,114.732,15539.901,295.485,83.033,89.164,9634.472,165.174,193.289,106.668,48738.672,414.129,1
85.938,101.913,12209.97,270.526,91.232,96.793,12745.968,274.964,209.042,85.825,51064.773,444.625,1
114.345,98.724,20001.717,273.357,89.726,105.976,12673.321,214.276,230.728,74.034,58716.289,340.134,2
134.081,162.272,27199.766,327.04,74.421,72.325,8283.449,162.359,145.746,57.492,24547.176,270.443,2
633.476,306.479,494929.719,991.327,74.941,88.045,8295.919,203.228,143.554,55.74,23714.615,226.527,2
696.584,233.68,539835.125,984.42,50.751,53.592,3680.028,120.428,129.434,49.109,19164.748,225.624,2
688.645,204.209,515933.625,940.22,109.456,113.927,14264.301,216.339,76.514,46.411,8008.394,171.635,2
767.403,131.934,606313.187,910.188,75.943,45.718,7670.079,169.587,75.554,83.807,10669.543,208.834,2
513.634,148.085,285748.688,782.688,46.165,44.067,2681.098,90.436,135.765,58.095,21807.148,271.432,2
284.246,48.783,83175.352,378.426,39.247,43.965,1974.608,72.452,132.458,52.782,20331.201,227.051,2
156.982,58.477,28062.926,239.246,37.241,38.373,2248.935,98.026,68.778,71.224,6983.118,184.427,2
417.624,438.727,366266.094,1290.261,101.912,71.855,14350.772,195.915,81.634,68.91,10875.602,199.215,2
2336.19,643.628,5872040.5,3109.206,47.921,44.383,4219.577,128.558,191.111,43.774,38439.676,265.06,2
2498.986,181.012,6277695.5,2811.91,38.714,44.614,2003.041,85.666,233.12,39.446,55900.988,285.562,2
1943.764,140.799,3798043.0,2187.164,29.589,26.156,1306.505,69.17,274.221,41.619,76929.328,348.881,2
1511.901,109.518,2297838.5,1701.222,21.565,24.858,677.938,48.185,254.712,19.353,65252.605,288.416,2
1175.988,85.185,1390204.625,1323.247,26.287,26.83,939.357,55.623,250.698,29.879,63742.398,303.313,2
914.708,66.258,841080.937,1029.249,17.896,18.87,625.058,52.857,284.381,22.52,81379.617,321.143,2
711.479,51.536,508857.906,800.571,25.827,31.716,1040.223,71.29,261.188,33.499,69341.422,329.369,2
166.051,218.878,52302.039,556.371,22.291,17.538,761.517,63.558,227.805,25.338,52536.977,272.747,2
387.449,98.315,159782.719,556.911,19.115,23.788,627.474,54.341,212.581,13.374,45369.371,229.326,2
636.248,47.359,407053.969,728.243,18.289,15.357,477.245,43.918,164.03,31.803,27917.43,226.085,2
773.397,45.337,600198.937,838.693,38.221,21.072,1813.632,76.508,126.884,25.442,16746.734,162.713,2
845.333,26.911,715312.312,889.115,53.904,14.312,3110.521,86.105,87.145,22.982,8122.482,124.937,2
879.981,21.427,774825.687,925.531,68.83,18.975,5097.603,100.136,73.91,24.895,6082.449,124.485,2
858.989,32.743,738934.0,890.72,79.142,18.396,6601.821,110.563,50.176,25.788,2968.75,85.5,2
789.023,47.678,624829.75,848.013,71.88,20.325,5579.757,113.944,25.975,15.747,883.238,53.536,2
725.591,59.831,530062.062,839.614,85.293,24.11,7856.116,140.24,26.545,24.513,889.473,54.093,2
616.493,32.448,381116.75,682.065,82.979,18.259,7218.819,111.371,16.352,19.582,422.883,45.784,2
506.956,44.478,258982.766,572.553,72.045,16.603,5466.127,110.957,47.68,23.767,2838.273,89.345,2
422.714,33.273,179794.156,476.65,79.787,15.337,6601.127,106.112,39.169,21.432,1993.549,83.51,2
326.42,43.02,108400.859,399.744,53.155,10.345,2932.467,69.42,70.713,18.862,5356.107,103.411,2
248.006,27.647,62271.379,288.935,25.283,11.676,775.563,45.232,63.681,10.946,4175.049,83.533,2
154.809,35.706,25240.855,210.242,25.758,12.942,830.94,64.299,49.653,19.744,2855.26,98.579,2
86.913,30.951,8511.82,155.747,24.237,21.851,880.045,72.357,45.243,21.638,2515.153,74.348,2
41.175,21.225,2145.886,83.258,23.907,16.832,814.266,49.635,20.374,11.924,520.913,51.955,2
20.664,21.136,592.404,43.198,31.987,17.624,1333.757,59.375,36.417,24.557,1887.204,90.321,2
47.348,17.741,2556.611,72.888,36.499,30.979,2041.1,89.695,62.302,22.329,4380.146,100.624,2
76.747,16.141,6150.676,103.988,25.713,13.175,834.759,50.722,82.737,16.71,7124.564,120.385,2
107.898,32.431,12693.818,183.134,23.186,13.734,717.147,63.935,81.721,12.773,6841.546,108.061,2
120.88,24.564,15215.285,169.758,28.464,20.243,1122.218,68.473,74.847,25.231,6238.69,141.872,2
121.298,21.971,15196.039,173.11,30.738,26.479,1272.341,71.184,56.245,19.761,3553.998,99.645,2
121.805,20.578,15260.015,173.521,23.272,26.067,735.533,45.195,54.899,12.215,3163.081,82.704,2
32.951,22.155,1569.131,83.772,27.041,18.653,962.373,56.343,42.018,21.394,2175.595,84.268,2
30.028,43.416,2459.669,137.203,24.318,10.397,699.472,42.402,60.455,18.212,3986.494,88.203,2
41.299,32.576,2635.531,120.19,10.571,11.89,156.981,29.003,54.399,21.76,3432.709,99.896,2
33.98,34.87,1373.172,64.187,20.716,22.786,612.147,53.261,53.959,30.004,3811.769,124.111,2
14.902,19.52,408.745,48.618,17.774,20.821,442.381,41.943,99.357,42.278,11659.145,188.493,2
148.235,128.459,32298.695,291.675,58.261,31.747,4144.322,121.218,65.587,56.027,7066.817,174.097,2
398.996,53.883,162101.156,505.035,162.691,71.232,31180.574,249.015,152.464,115.279,32922.273,304.75,2
323.927,59.738,108497.469,456.01,222.085,24.801,49936.93,272.346,188.431,139.87,46488.145,369.373,2
387.595,60.742,153919.719,485.872,192.39,47.88,39306.176,307.371,254.864,70.911,69984.102,384.31,2
399.261,82.014,166135.766,599.354,176.109,59.001,34495.629,293.718,286.918,118.813,96438.578,464.619,2
308.839,89.311,103358.352,461.27,162.824,63.606,30557.287,306.662,217.847,189.004,71057.352,589.514,2
201.016,109.074,49964.387,398.329,116.004,67.465,16553.811,218.587,197.365,191.12,61005.961,542.997,2
111.621,72.802,17759.367,264.282,109.922,108.563,14642.324,210.902,193.356,262.988,84726.32,828.131,2
248.561,83.704,68788.891,378.546,70.859,82.566,8039.951,214.478,193.536,255.1,70318.562,594.974,2
245.744,88.138,68158.508,375.615,95.111,115.597,13839.14,237.934,260.374,271.608,77435.055,406.125,2
350.373,60.97,126478.258,451.354,87.416,79.672,12251.398,244.422,198.117,217.936,60749.816,462.353,2
296.376,66.961,92322.492,415.956,104.012,98.234,16834.795,307.458,207.132,196.499,61525.023,526.643,2
231.574,70.673,58621.422,374.469,88.523,30.389,8759.831,147.799,182.164,109.505,44250.422,408.566,2
197.552,59.321,42545.879,278.494,106.448,74.34,14728.685,260.146,209.303,203.888,69831.898,583.461,2
134.84,55.379,21248.637,239.727,136.845,96.516,23693.523,271.588,241.125,277.585,89424.312,662.322,2
83.732,72.798,9518.092,185.022,90.671,96.466,15146.504,291.826,285.494,244.039,109211.039,566.887,2
46.559,55.01,3247.167,99.839,109.814,72.09,17110.092,228.642,221.242,139.647,65068.047,434.606,2
48.495,61.527,4484.285,182.408,88.698,50.914,10281.125,163.098,217.629,87.45,54387.137,351.609,2
36.812,40.884,1989.592,90.443,94.246,65.976,13213.066,227.145,187.173,164.282,49279.879,411.746,2
71.107,66.101,7797.247,193.496,77.609,47.415,8081.602,148.874,171.895,118.254,41422.445,392.857,2
75.769,47.794,7941.229,163.342,72.342,48.704,7171.817,135.946,170.072,127.536,37462.688,312.868,2
61.502,47.626,5530.309,136.651,104.726,75.091,15603.816,290.06,142.075,179.883,34631.473,427.97,2
79.2,64.507,9151.335,193.665,73.644,93.628,10220.138,286.467,147.36,165.254,30289.133,288.834,2
86.764,70.145,9696.177,168.139,40.713,47.215,2980.989,158.981,86.737,80.59,9887.763,170.6,2
57.125,32.09,4071.98,145.911,43.967,47.503,3205.864,148.416,122.723,151.98,23412.461,338.026,2
50.598,32.806,3621.483,111.798,37.964,45.267,2681.434,122.675,115.149,116.873,16952.33,211.492,2
47.838,46.7,3838.989,127.515,30.265,33.984,1637.627,116.096,117.567,135.154,18608.016,299.494,2
47.78,57.205,3272.766,128.81,53.708,64.442,4273.081,149.335,114.686,132.28,17959.338,224.624,2
61.518,59.997,4894.891,133.323,28.957,36.821,1355.854,75.192,117.208,93.411,21165.492,314.764,2
96.032,43.971,11077.72,201.175,50.456,59.952,3911.209,135.513,125.668,137.167,20584.963,237.433,2
233.238,44.648,56393.355,289.567,51.473,62.626,3947.506,140.899,111.756,129.468,16810.699,262.334,2
121.744,41.255,16523.541,189.364,29.243,34.602,1221.662,73.806,71.902,93.629,9667.841,300.657,2
39.156,51.953,2797.553,119.79,59.104,66.117,4840.151,137.061,100.07,89.147,16717.537,328.509,2
65.156,61.078,6515.003,190.451,34.858,43.62,1919.316,109.168,149.454,113.116,32050.92,388.776,2
110.65,50.211,14764.66,217.61,38.53,35.339,1986.616,80.556,123.176,110.915,22077.596,295.29,2
117.24,65.679,18058.783,289.074,60.861,69.682,4857.028,129.188,193.035,125.345,52974.059,564.0,2
141.707,80.435,26550.687,354.375,53.768,50.036,4322.669,126.129,136.377,168.271,33846.941,407.15,2
140.6,50.61,22329.76,260.25,67.406,76.108,5807.954,132.451,142.729,148.064,27389.49,299.241,2
132.136,53.064,20275.768,262.506,37.698,30.601,1779.488,85.215,118.161,131.22,23203.619,389.309,2
106.18,47.411,13522.09,179.727,91.07,101.233,10276.738,188.999,162.976,175.475,38407.816,442.668,2
92.864,56.756,11711.348,174.859,52.236,65.221,4264.668,152.065,156.577,161.563,35119.219,417.725,2
100.468,38.962,11611.854,196.409,58.633,60.617,4678.9,149.996,49.889,58.461,3504.708,129.123,2
49.261,38.885,3349.836,119.997,24.997,29.266,864.641,54.698,56.452,65.861,5465.593,175.481,2
49.074,41.933,3261.11,110.383,34.903,36.289,1816.647,82.97,95.292,97.369,12658.019,221.38,2
28.803,37.273,1551.191,128.027,36.975,35.605,2139.327,104.25,96.751,96.43,13221.803,200.892,2
39.584,49.58,2474.712,108.117,46.197,48.024,2560.668,80.104,106.33,114.069,15321.591,213.652,3
57.751,46.234,4408.081,108.251,29.209,33.26,1143.028,59.887,91.976,107.059,14039.112,300.355,3
46.109,39.558,3233.54,108.982,22.109,30.712,1159.314,90.67,84.153,69.447,10622.188,199.37,3
72.867,19.201,5678.299,111.507,18.499,22.819,587.054,58.165,89.352,84.205,11345.063,205.753,3
71.179,15.259,5299.279,90.706,20.63,21.792,551.704,38.82,57.266,23.136,3814.647,97.45,3
72.17,59.849,7658.28,159.317,51.132,62.536,5820.002,169.559,58.478,41.902,4984.215,132.364,3
66.936,22.959,5007.49,123.723,79.014,20.828,6677.024,118.199,79.441,37.227,7696.799,143.334,3
82.094,18.068,7065.935,111.187,98.377,26.861,10399.584,143.757,95.989,26.01,9890.351,146.091,3
131.473,49.184,19704.135,208.928,65.562,18.194,4629.419,99.988,45.35,16.631,2333.231,70.582,3
163.344,24.62,27287.547,204.296,33.198,10.63,1215.11,49.104,28.587,17.111,1077.934,64.695,3
152.525,37.146,24643.807,196.372,18.433,19.28,628.264,58.647,78.75,38.134,7284.933,114.163,3
73.162,23.235,5892.527,120.055,19.015,20.066,537.559,53.295,52.873,33.135,3735.617,113.347,3
53.364,50.077,4083.949,117.82,22.861,25.474,704.604,53.771,21.679,23.033,777.556,64.705,3
75.299,35.009,6895.486,131.593,19.072,22.727,534.332,49.207,44.652,24.685,2603.127,81.274,3
114.317,26.078,13748.523,163.624,30.129,27.175,1490.362,83.158,79.286,22.634,6798.478,130.251,3
96.403,22.944,9820.035,144.318,25.789,28.454,1057.937,75.823,89.949,14.082,8289.193,113.348,3
104.649,55.181,13996.301,240.538,19.477,25.321,760.949,76.416,88.689,15.343,8101.163,121.396,3
101.561,22.225,10808.593,148.122,21.705,21.355,707.967,50.407,30.058,35.704,1391.104,77.0,3
104.502,29.51,11791.491,148.1,43.114,13.949,2053.363,66.022,23.803,25.87,868.908,61.089,3
76.543,21.276,6311.432,105.825,64.123,14.247,4314.732,97.152,30.202,17.712,1116.518,55.235,3
31.505,23.144,1475.7,81.451,69.629,24.925,5469.462,112.664,25.982,28.941,905.251,54.44,3
22.496,25.707,709.513,60.969,70.694,10.768,5113.547,86.964,36.484,18.824,1620.153,73.721,3
39.679,37.563,2505.787,97.826,67.58,13.238,4742.276,89.739,36.483,10.886,1449.536,64.594,3
79.077,12.0,6397.167,98.112,65.415,9.382,4367.171,81.482,16.864,14.115,399.297,40.525,3
92.282,27.481,9271.22,135.467,45.371,18.214,2390.222,91.041,13.176,12.934,254.961,39.607,3
80.618,27.049,7230.922,119.894,39.431,19.934,1952.131,77.585,22.408,25.444,775.543,57.479,3
83.482,18.313,7304.609,113.612,28.505,15.27,1045.715,65.618,44.623,11.798,2130.38,80.292,3
69.068,16.098,5029.564,95.263,24.209,15.755,774.705,57.593,56.417,12.575,3340.979,80.928,3
57.519,13.575,3492.702,83.58,23.557,17.231,812.592,48.986,75.656,14.225,5926.246,99.855,3
45.379,15.745,2307.139,74.488,19.524,19.081,575.451,41.04,71.707,11.497,5274.021,95.716,3
24.787,19.24,879.665,57.289,24.058,23.683,983.273,70.411,66.0,17.813,4673.33,98.815,3
22.465,25.862,675.238,62.617,16.072,14.81,428.701,45.482,26.507,18.676,967.527,59.449,3
21.428,19.241,692.555,72.881,15.853,21.68,470.037,50.14,10.486,10.112,162.029,27.314,3
48.235,22.873,2849.781,106.578,19.532,22.028,496.379,39.518,46.842,16.578,2468.965,74.273,3
68.475,34.642,5888.903,150.551,16.096,18.553,398.801,38.723,31.925,14.817,1208.923,64.401,3
55.467,29.978,3975.236,92.707,28.618,17.553,1108.843,63.101,14.699,18.939,365.96,43.761,3
57.715,43.95,5105.705,143.479,22.146,25.934,715.855,48.985,24.931,13.884,814.304,59.302,3
66.126,51.562,6556.295,150.911,45.411,51.635,2734.188,116.059,47.939,16.844,2581.861,82.418,3
100.96,128.056,17904.512,304.764,79.832,67.566,7547.482,141.052,40.533,11.708,1779.958,63.736,3
126.668,129.528,20964.211,264.559,59.372,70.531,5150.063,149.668,46.276,48.015,2308.487,75.434,3
140.643,157.964,25941.982,303.474,55.994,62.763,4331.38,122.259,37.455,31.497,2019.193,88.806,3
135.58,148.526,28412.412,344.997,75.01,88.769,8129.027,161.957,55.605,68.817,4791.927,170.522,3
707.114,225.325,550781.125,1169.802,200.853,87.339,47970.121,328.318,108.928,117.908,15457.71,217.042,3
982.186,176.848,995965.375,1302.316,210.071,51.759,46808.953,321.172,91.533,108.981,12565.233,219.131,3
738.083,212.33,589850.062,1099.119,251.799,213.064,72169.484,385.342,97.737,89.51,13390.294,221.568,3
417.423,109.921,186324.266,557.29,467.673,115.311,232014.375,692.667,92.473,102.604,11257.286,175.698,3
450.135,97.754,212177.594,656.169,501.289,101.607,261614.875,777.777,73.682,100.371,10766.15,295.562,3
301.508,114.66,104054.148,491.607,377.318,84.908,149578.062,508.22,65.763,81.703,6853.256,167.105,3
144.279,160.969,27530.242,273.009,99.061,98.487,15148.133,237.627,48.882,57.403,3440.499,134.839,3
263.334,147.942,91231.961,613.953,132.397,77.93,23602.018,337.468,59.404,78.415,6661.009,248.291,3
463.523,173.977,245121.781,862.473,245.154,106.26,70521.25,366.401,87.056,106.365,11313.55,200.195,3
537.657,103.057,299696.031,708.994,370.055,50.58,139499.125,469.755,69.14,78.233,7531.95,214.212,3
607.865,116.219,383007.313,867.78,355.238,87.991,133936.484,538.419,145.73,171.544,32594.355,400.341,3
608.654,162.229,396777.688,932.927,566.635,65.325,325342.5,700.161,148.101,161.45,28450.926,288.297,3
495.512,165.45,272905.438,819.095,477.693,90.643,236407.141,617.655,125.919,107.528,22248.508,272.506,3
470.965,201.121,262257.875,969.685,342.259,64.187,121261.18,467.818,105.606,112.495,15504.157,241.554,3
441.28,93.999,203563.719,670.791,198.651,64.061,43565.977,285.271,108.149,110.824,15778.847,262.171,3
344.078,115.809,131801.156,610.692,94.414,81.504,13320.619,262.457,95.895,69.43,12791.571,196.027,3
317.933,260.888,153556.437,900.995,45.427,49.341,2984.499,95.762,102.394,116.713,15438.838,280.378,3
222.268,197.432,81144.18,591.326,89.379,70.464,9786.543,184.516,67.929,78.61,6401.072,160.068,3
183.729,129.088,47750.988,436.334,106.842,85.92,17919.984,253.758,189.939,185.035,45893.887,347.986,3
125.89,139.802,23964.432,345.392,173.324,30.902,30996.17,238.605,115.607,128.249,17342.189,243.999,3
121.92,154.7,25012.33,398.187,187.909,57.874,38659.129,324.552,90.695,100.656,10308.892,187.239,3
128.466,157.812,24985.043,351.242,223.345,52.108,52598.125,320.678,71.504,92.262,8633.545,224.224,3
167.733,200.096,42725.504,451.705,184.933,40.971,35878.914,246.873,88.464,99.876,9975.273,216.698,3
125.033,130.421,20994.48,232.343,180.946,52.353,35482.273,274.783,57.749,79.764,6362.604,211.265,3
127.664,125.161,23961.393,320.841,162.357,40.146,27971.463,232.736,74.829,93.0,9435.922,263.421,3
122.45,77.18,20855.004,278.662,135.327,54.165,21247.256,227.569,100.657,105.94,12784.571,214.488,3
148.816,102.699,26621.463,270.357,119.544,64.248,18418.535,275.59,94.027,121.872,14885.714,264.619,3
106.157,117.277,17256.963,360.134,109.653,69.909,16154.888,268.653,121.546,107.006,19749.994,275.484,3
149.47,89.755,26714.359,271.393,45.654,46.332,2744.241,96.133,121.08,132.677,20349.221,264.906,3
107.187,84.472,14205.39,188.828,55.945,66.207,4788.438,137.406,106.643,145.674,23921.963,452.813,3
108.236,97.419,16473.176,209.146,41.212,48.231,2591.014,122.307,80.677,104.915,14738.28,307.028,3
83.255,89.215,9310.602,187.022,45.93,53.578,2935.479,117.07,79.356,91.673,11528.504,238.446,3
151.224,187.043,35311.359,463.834,20.807,30.609,1108.875,106.051,72.516,56.576,7164.942,188.522,3
113.851,115.78,22499.508,311.133,44.702,49.712,2810.203,102.225,114.076,120.965,18238.783,295.917,3
84.91,95.646,10082.673,212.392,54.132,53.78,5214.917,153.696,91.014,90.329,12568.661,228.432,3
85.832,95.384,10805.251,227.379,53.801,45.523,3889.815,118.1,49.527,52.496,4825.363,159.494,3
73.827,89.688,8302.475,189.796,50.053,40.245,3370.091,113.111,82.959,100.088,10019.065,208.636,3
69.011,79.857,7011.021,189.359,51.965,41.049,4253.215,138.622,76.618,91.652,9874.278,283.066,3
86.635,103.901,12443.747,259.015,76.153,73.456,8635.406,207.311,109.961,131.921,17970.141,301.215,3
102.629,116.498,15101.933,280.455,52.933,61.976,4757.323,171.642,99.966,114.584,13745.339,253.653,3
114.129,124.232,15773.67,211.166,154.745,116.086,36789.426,363.404,113.119,129.963,17307.908,236.759,3
61.435,76.851,6068.129,208.938,331.203,55.196,112741.953,413.935,124.821,155.63,24809.867,364.861,3
103.886,114.796,14451.204,215.367,267.41,85.268,78778.773,428.943,126.885,150.344,23061.99,294.221,3
133.415,146.986,22461.744,267.01,148.85,75.976,27127.777,258.777,67.96,78.771,6407.33,158.377,3
85.727,92.426,11747.643,224.671,78.931,74.285,9492.533,189.838,97.649,117.377,14497.834,238.834,3
54.526,69.603,4883.085,150.718,62.964,73.804,5578.499,134.094,70.06,84.171,7585.788,184.582,3
48.252,61.262,4253.831,169.011,48.925,35.791,3367.727,124.064,94.31,120.251,14969.771,280.162,3
96.825,114.541,13373.102,222.994,107.835,64.772,15823.841,221.367,101.48,118.162,15908.225,239.009,3
74.774,87.766,7736.101,185.779,129.09,64.457,20818.967,264.927,98.031,111.338,12621.969,186.435,3
54.551,68.124,4831.65,137.722,116.124,26.673,14196.317,172.722,65.223,81.341,7232.536,226.705,0
74.227,88.372,7894.351,207.781,134.429,47.766,20352.57,242.334,64.827,72.185,6489.303,170.11,0
54.41,62.86,3976.686,106.536,112.293,24.838,13226.642,184.198,67.424,82.965,8145.923,225.78,0
99.545,128.571,16861.729,257.973,109.638,51.34,14656.353,256.888,46.45,26.185,2615.022,78.873,0
24.389,24.516,1090.695,91.409,123.222,82.77,22034.602,398.801,66.929,61.522,5644.975,122.837,0
28.87,14.954,1057.104,67.296,921.056,201.272,888855.125,1158.566,66.535,37.762,5811.946,143.434,0
18.471,17.095,510.826,42.359,1086.888,84.658,1188493.5,1190.367,50.141,25.896,3184.702,95.351,0
12.107,14.526,296.633,44.88,682.836,127.83,482605.625,888.808,48.016,26.394,2979.626,118.203,0
15.663,16.349,390.277,54.472,394.98,39.345,157557.406,477.486,28.652,28.314,1240.601,75.227,0
42.981,9.908,1945.575,58.226,185.923,80.847,41103.52,359.93,19.787,22.61,523.539,39.025,0
63.555,70.231,5288.225,135.871,31.175,36.072,1339.991,73.447,15.52,15.301,368.215,39.043,0
32.22,36.112,1410.606,88.973,174.936,58.901,34071.875,239.637,25.322,27.375,980.746,72.833,0
72.764,37.024,6561.886,137.606,285.082,34.501,82461.93,358.648,36.48,25.112,1959.205,86.382,0
30.214,17.249,1122.611,61.184,405.608,25.972,165192.437,450.838,23.924,25.342,771.776,49.964,0
44.179,32.232,2825.502,104.468,449.818,13.656,202522.578,480.008,20.547,23.642,578.003,56.805,0
22.509,26.162,745.172,55.466,479.931,23.018,230863.922,510.154,39.92,22.412,2059.672,85.186,0
23.522,25.938,1050.505,91.984,465.888,18.178,217382.125,496.553,35.371,14.134,1450.885,64.522,0
57.685,13.775,3517.379,72.835,435.337,29.195,190370.703,487.071,36.669,18.889,1634.651,76.125,0
78.459,24.571,6759.528,119.564,397.536,22.372,158535.187,437.181,37.366,20.053,1752.705,80.16,0
76.945,19.765,6311.205,101.245,347.775,13.957,121142.242,373.62,28.536,23.186,1192.313,75.975,0
69.902,20.801,5318.949,109.634,304.43,19.996,93077.352,344.83,99.354,63.376,13887.78,193.128,0
84.61,21.27,7611.3,123.638,256.154,22.024,66099.984,284.094,200.323,15.608,40372.844,228.468,0
70.044,22.568,5415.454,117.387,203.338,34.673,42548.566,253.657,170.036,28.759,29739.213,229.227,0
72.863,14.721,5525.683,100.274,156.456,23.055,25010.096,198.197,134.628,13.212,18299.162,160.32,0
49.448,15.579,2687.788,78.722,107.285,23.515,12062.977,141.471,102.235,22.091,10939.955,140.192,0
51.348,11.917,2778.615,79.342,57.346,15.696,3534.918,83.563,72.299,17.228,5524.031,110.09,0
33.494,12.411,1275.914,55.172,29.232,15.866,1060.854,55.024,76.5,12.732,6014.353,97.359,0
27.669,29.38,1010.699,67.354,17.445,21.055,545.273,49.807,57.104,35.708,4530.688,142.371,0
20.04,25.267,648.326,53.342,21.972,14.879,687.629,53.349,48.849,13.582,2570.691,76.216,0
22.925,32.732,1084.82,86.825,50.268,14.338,2732.419,74.126,41.748,18.593,2088.554,78.149,0
9.331,11.446,145.713,30.127,68.737,13.381,4903.783,100.469,23.036,24.771,803.028,57.768,0
25.117,23.357,1093.991,88.762,79.567,27.677,7096.985,126.931,22.346,14.52,701.688,55.356,0
26.778,14.031,913.934,48.568,97.768,13.938,9752.954,132.271,41.462,24.27,2256.325,83.466,0
34.188,20.213,1489.036,68.458,97.531,13.878,9704.965,125.127,58.874,11.229,3592.206,80.931,0
22.739,15.56,759.207,63.454,101.864,15.952,10630.745,130.552,40.189,26.721,2216.591,88.02,0
21.126,23.837,916.146,78.872,94.271,11.183,9012.091,118.589,14.292,14.395,331.739,37.414,0
29.709,29.868,1538.442,90.925,99.761,14.471,10161.629,126.051,50.467,23.758,3064.481,83.617,0
17.287,15.113,467.842,47.266,102.694,11.795,10685.153,122.25,49.519,14.229,2654.648,77.338,0
28.123,16.611,1062.196,59.365,85.767,14.659,7570.863,117.882,38.432,17.014,1766.477,83.19,0
21.717,10.588,555.548,42.529,85.532,10.944,7435.536,104.753,15.236,13.941,339.835,44.669,0
24.128,22.166,1029.665,77.705,81.543,16.47,6920.535,117.129,17.58,15.797,464.95,40.008,0
36.92,14.442,1571.639,63.085,76.774,10.776,6010.349,93.769,36.422,10.18,1430.203,66.411,0
12.837,11.711,267.048,32.972,60.093,13.091,3782.51,84.233,22.119,24.224,718.573,51.012,0
19.387,18.694,617.146,57.339,68.619,13.745,4897.55,89.354,15.852,12.716,398.221,51.953,0
16.36,11.203,370.808,35.955,70.891,13.975,5220.854,88.831,26.791,16.736,983.98,70.628,0
23.942,14.038,770.287,58.967,70.071,14.982,5134.417,106.68,40.843,20.138,1983.118,70.929,0
10.837,13.119,186.217,34.358,44.604,14.117,2188.841,74.845,8.535,10.38,127.722,31.394,0
22.015,22.405,662.069,59.577,43.556,15.735,2144.748,80.831,18.868,23.189,603.587,57.688,0
14.039,14.992,240.058,24.953,39.94,14.154,1795.568,71.041,31.945,24.039,1235.411,52.785,0
28.278,28.616,974.977,60.917,22.234,16.831,721.051,49.497,46.879,31.566,3181.13,100.549,0
15.021,13.568,351.592,46.246,16.634,17.021,403.933,47.323,33.044,15.741,1320.01,60.25,0
11.934,9.992,225.534,28.871,18.444,13.69,455.042,41.43,23.8,20.719,823.497,68.741,0
14.763,16.681,289.694,31.325,13.729,14.618,243.651,26.923,45.25,13.852,2239.474,74.006,0
14.574,14.787,356.281,46.252,6.486,8.35,70.932,19.118,23.395,23.806,737.02,51.944,0
19.621,17.822,668.5,57.145,15.854,19.042,365.179,34.836,21.539,16.496,600.907,43.95,0
15.949,17.013,510.263,54.52,7.368,9.917,98.991,19.544,61.594,17.03,4083.774,92.015,0
21.826,15.429,682.094,59.851,16.972,19.595,452.146,48.501,19.624,18.365,586.213,47.096,0
9.615,10.674,140.779,24.605,12.416,14.614,238.329,32.318,13.586,11.506,289.408,46.407,0
